"gender","admitted","department","GPA","GRE"
"female",1,"Accounting",3.57551966519095,331.618847123911
"female",1,"Accounting",3.10618972294033,308.956662800526
"female",1,"Accounting",3.21915589021519,309.896881932126
"female",1,"Accounting",3.67716615139507,332.013622423408
"female",1,"Accounting",3.33139005610719,313.810396171357
"female",1,"Accounting",3.02914715190418,283.532280367487
"female",1,"Accounting",3.37912514065392,288.067444074696
"female",1,"Accounting",3.2925328398589,306.421546729655
"female",1,"Accounting",2.75043661943637,308.932824895744
"female",1,"Accounting",2.79405743586831,271.935435853089
"female",1,"Accounting",2.7124894566834,271.525825266257
"female",1,"Accounting",2.80649322369136,312.862067445604
"female",1,"Accounting",2.9013466139324,298.809252940846
"female",1,"Accounting",3.64629783392884,315.197917308642
"female",1,"Accounting",3.33335450133309,297.99464405624
"female",1,"Accounting",3.16470317943022,330.237476547332
"female",1,"Accounting",2.7673552446533,271.070538354804
"female",1,"Accounting",3.1814347140491,322.940384654768
"female",1,"Accounting",3.26658791541122,286.010736739033
"female",1,"Accounting",2.97427736273967,304.297731035365
"female",1,"Business",3.67061773948371,300.770712412852
"female",1,"Business",3.65976595906541,315.045451876976
"female",1,"Business",3.21528061553836,322.832419905766
"female",1,"Business",3.19889670452103,278.033624947236
"female",1,"Business",3.47207512711175,325.249455271832
"female",1,"Business",3.21997864525765,274.65794857619
"female",1,"Business",3.28324045222253,323.128024370461
"female",1,"Business",3.13054716777988,284.91501897383
"female",1,"Business",3.66550862910226,312.617443356433
"female",1,"Business",2.71572306919843,274.830514796485
"female",1,"Business",3.59692977676168,351.199994218532
"female",1,"Business",3.00557066644542,304.271898319603
"female",1,"Business",2.76300462270156,315.430942491984
"female",1,"Business",3.01662778742611,285.401979893341
"female",1,"Business",2.9508678403683,292.477381781997
"female",1,"Business",2.92826460469514,288.24393612828
"female",1,"Business",3.1787688285578,287.667631651654
"female",1,"Chemistry",3.51742662237957,370
"female",1,"Chemistry",3.06795772460755,316.681561960482
"female",1,"Chemistry",3.46986367511563,365.710575851255
"female",1,"Chemistry",3.38281641893554,370
"female",1,"Chemistry",2.79082081220113,345.86513388421
"female",1,"Chemistry",2.80277903296519,344.337510919858
"female",1,"Chemistry",3.4435461207293,370
"female",1,"Chemistry",3.1399293403374,370
"female",1,"Chemistry",3.00506701404229,370
"female",1,"Chemistry",3.57975742917042,347.698719094931
"female",1,"Chemistry",3.19629286802374,363.906083399639
"female",1,"Chemistry",2.62782548638061,323.754208214763
"female",1,"Chemistry",3.62892569333781,370
"female",1,"Chemistry",2.80217423159629,326.774334118476
"female",1,"Chemistry",3.26108407881111,365.191412500725
"female",1,"Chemistry",3.5181215463439,370
"female",1,"Chemistry",3.11863238634542,341.327853554123
"female",1,"Chemistry",2.60201540261041,325.113926748102
"female",1,"Chemistry",2.7023721372243,370
"female",1,"Chemistry",3.27500436729752,353.697226488909
"female",1,"Chemistry",2.83950194257777,354.211792453577
"female",1,"Chemistry",3.30114623133559,370
"female",1,"Chemistry",3.46722333577927,370
"female",1,"Chemistry",3.57534363528248,359.307181336153
"female",1,"Chemistry",3.02130220013205,344.625579736611
"female",1,"Chemistry",3.50434318096377,365.108907373806
"female",1,"Chemistry",3.34803776671179,345.691011677117
"female",1,"Chemistry",3.61874954423402,368.560561158743
"female",1,"Chemistry",2.73362144560087,336.569419305542
"female",1,"Chemistry",3.29993795442861,349.058704395059
"female",1,"Chemistry",3.04442785198335,359.572646656824
"female",1,"Chemistry",3.43490317899268,364.015271082659
"female",1,"Chemistry",2.74182386333123,353.668037695979
"female",1,"Chemistry",3.3971554843476,362.807345113797
"female",1,"Chemistry",3.4918662736658,359.890974269435
"female",1,"Chemistry",2.85819109547883,352.357954232935
"female",1,"Chemistry",3.21372021420393,345.499921277
"female",1,"Chemistry",3.0559707962675,345.997268017748
"female",1,"Chemistry",3.35303975695279,370
"female",1,"Chemistry",3.57822700468823,370
"female",1,"Chemistry",2.96942033264786,353.985917029156
"female",1,"Chemistry",2.9591903795721,370
"female",1,"Chemistry",3.41833452899009,362.361880315424
"female",1,"Chemistry",2.76551201150287,343.510523492037
"female",1,"Chemistry",3.36585511665326,338.333900869881
"female",1,"Chemistry",2.9120226998115,347.875940280722
"female",1,"Chemistry",3.19825421548449,357.368147988213
"female",1,"Chemistry",3.64374435897917,358.48112415503
"female",1,"Chemistry",2.82210849083494,365.62503921133
"female",1,"Chemistry",3.23360012220219,351.383660004457
"female",1,"Chemistry",3.4608265297953,362.25899844429
"female",1,"Chemistry",3.5328714330215,370
"female",1,"Chemistry",3.1259541291045,327.911338773318
"female",1,"Chemistry",2.71513257012703,321.184585223731
"female",1,"Chemistry",3.55922858952545,370
"female",1,"Chemistry",2.96455686583649,370
"female",1,"Chemistry",2.89793686980847,307.162598132717
"female",1,"Chemistry",3.09541317336261,370
"female",1,"Chemistry",3.62496982112061,370
"female",1,"Chemistry",3.44168616773095,370
"female",1,"Chemistry",2.95663976401556,358.04497047855
"female",1,"Chemistry",3.27789141016547,363.411706393991
"female",1,"Chemistry",3.24104801707435,342.544797933145
"female",1,"Chemistry",3.04058342170902,362.097907789883
"female",1,"Chemistry",3.01313388620038,329.415600391254
"female",1,"Chemistry",3.42707478492521,366.813607937368
"female",1,"Chemistry",3.37356577860191,355.531104291887
"female",1,"Chemistry",3.56516629513353,352.649660760716
"female",1,"Chemistry",2.93439986512531,315.197641995457
"female",1,"Chemistry",3.01444659144618,344.584146922958
"female",1,"Chemistry",3.54541241929401,349.935892485607
"female",1,"Chemistry",3.63567181783728,370
"female",1,"Chemistry",3.26294652828947,354.557856071171
"female",1,"Chemistry",2.74241859018803,314.07798750066
"female",1,"Chemistry",2.91045930578839,351.715418422554
"female",1,"Chemistry",2.90169468105305,342.465645695275
"female",1,"Chemistry",2.72471929353196,328.88141996457
"female",1,"Chemistry",3.49130295971409,370
"female",1,"Chemistry",3.65377417516429,370
"female",1,"Chemistry",2.79693448918406,335.786335643598
"female",1,"Chemistry",2.95527478426229,331.235504154121
"female",1,"Chemistry",2.70453629344702,353.854535280815
"female",1,"Chemistry",3.18490409494843,352.831937368001
"female",1,"Chemistry",3.07869755236898,340.610414853701
"female",1,"Chemistry",2.87064843021799,370
"female",1,"Chemistry",2.98627051550429,361.031877163018
"female",1,"Chemistry",3.57379498432856,370
"female",1,"Chemistry",3.55203163968399,349.539459251748
"female",1,"Chemistry",3.28702697122935,370
"female",1,"Chemistry",2.85863300159108,370
"female",1,"Chemistry",2.62396510508843,357.476940077879
"female",1,"Chemistry",3.1726621264359,317.72918502367
"female",1,"Chemistry",3.10170944950078,370
"female",1,"Chemistry",2.81428867671639,341.109167881723
"female",1,"Chemistry",3.49042098515201,370
"female",1,"Chemistry",2.66170647847466,316.6799474826
"female",1,"Chemistry",3.08669641234446,356.873749935349
"female",1,"Chemistry",3.58646285566501,370
"female",1,"Chemistry",2.71294145151041,328.477688112472
"female",1,"Chemistry",3.00228038961068,352.512972410654
"female",1,"Chemistry",3.01618749888148,344.643628154147
"female",1,"Chemistry",3.53107815266121,370
"female",1,"Chemistry",2.74276214893907,364.968227526522
"female",1,"Chemistry",2.79493425008841,318.53015698313
"female",1,"Chemistry",3.6045025434345,370
"female",1,"Chemistry",2.70846469996031,322.196304376243
"female",1,"Chemistry",3.23727592229843,370
"female",1,"Chemistry",3.05617409595288,368.777158482055
"female",1,"Chemistry",3.23485048238654,352.759840082516
"female",1,"Chemistry",3.45518674531486,362.017052047337
"female",1,"Chemistry",3.62597123074811,354.089673826139
"female",1,"Chemistry",3.24842937607318,357.74760089551
"female",1,"Chemistry",3.12420938911382,356.637670930917
"female",1,"Chemistry",3.13590540904552,364.551716406717
"female",1,"Chemistry",3.47652517799288,370
"female",1,"Chemistry",3.53073860248551,370
"female",1,"Chemistry",3.44022311866283,359.574716935962
"female",1,"Chemistry",3.20486382872332,367.630967277147
"female",1,"Chemistry",3.41929468929302,370
"female",1,"Chemistry",3.56649596937932,370
"female",1,"Chemistry",2.82000424072612,321.239621945579
"female",1,"Chemistry",3.0124521569116,362.703150153233
"female",1,"Chemistry",3.00928567890078,360.938229550366
"female",1,"Chemistry",3.38152795629576,366.285532870125
"female",1,"Chemistry",2.78992435359396,344.049987398561
"female",1,"Chemistry",3.21022895690985,344.773871709308
"female",1,"Chemistry",3.51323347066063,342.368155763711
"female",1,"Chemistry",3.24933317345567,370
"female",1,"Chemistry",3.07248009811155,370
"female",1,"Chemistry",3.53853174676187,370
"female",1,"Chemistry",3.48432394163683,347.326497906752
"female",1,"Chemistry",2.64149326516781,322.225719793175
"female",1,"Chemistry",2.86590719816741,342.500331649704
"female",1,"Chemistry",3.25677271329332,342.904471353767
"female",1,"Chemistry",2.9250138864154,331.112518655481
"female",1,"Chemistry",3.13354076934047,337.912242010462
"female",1,"Chemistry",3.35466619487852,370
"female",1,"Chemistry",3.05789093258791,334.099209487891
"female",1,"Chemistry",3.16298339113127,370
"female",1,"Chemistry",3.31676378487609,352.317049341376
"female",1,"Chemistry",3.27894965172745,370
"female",1,"Chemistry",3.17837553285062,336.831952525517
"female",1,"Chemistry",3.04977264765184,361.74965780399
"female",1,"Chemistry",3.20226454788353,370
"female",1,"Chemistry",2.72689796544146,326.167279618522
"female",1,"Chemistry",2.72765183097217,349.502676966821
"female",1,"Chemistry",2.77779630497098,351.129193754544
"female",1,"Chemistry",2.76674680842552,334.630421596185
"female",1,"Chemistry",3.21616208089981,370
"female",1,"Chemistry",3.14726635760162,347.818316020167
"female",1,"Chemistry",3.55134050603956,370
"female",1,"Chemistry",3.61961578524206,370
"female",1,"Chemistry",3.1201607016148,370
"female",1,"Chemistry",2.90532523950096,324.302428873608
"female",1,"Chemistry",2.86193035570905,354.983136389553
"female",1,"Chemistry",3.07710820520297,347.645124686105
"female",1,"Chemistry",3.40018148769159,338.145271316714
"female",1,"Chemistry",3.35336478780955,370
"female",1,"Chemistry",2.92620338909328,358.584866685931
"female",1,"Chemistry",2.84851144740824,348.061709697695
"female",1,"Chemistry",3.65496105188504,370
"female",1,"Chemistry",3.56476384121925,370
"female",1,"Chemistry",3.25561411548406,345.646701472135
"female",1,"Chemistry",3.28554141933564,347.987138012126
"female",1,"Chemistry",3.16807846112642,370
"female",1,"Chemistry",3.01712617008016,340.654451319766
"female",1,"Chemistry",3.26980794849806,326.835231645019
"female",1,"Chemistry",3.08030179203488,354.589911307376
"female",1,"Chemistry",3.25933100362308,370
"female",1,"Chemistry",2.91429115051869,370
"female",1,"Chemistry",3.03876602593809,327.290266735937
"female",1,"Chemistry",2.84637773581781,345.273452141029
"female",1,"Chemistry",3.6480758348247,367.671285026567
"female",1,"Chemistry",3.24960629211273,370
"female",1,"Chemistry",2.70334243504331,339.845849947784
"female",1,"Chemistry",3.49767087337095,370
"female",1,"Chemistry",3.32311335518025,370
"female",1,"Chemistry",3.4700937873451,370
"female",1,"Chemistry",2.81249677476008,293.92385577193
"female",1,"Chemistry",3.61624754965305,354.509679750387
"female",1,"Chemistry",3.34911445707548,338.987501933824
"female",1,"Chemistry",3.37880251347087,370
"female",1,"Chemistry",2.97425316874869,370
"female",1,"Chemistry",3.55688271655235,367.525572961395
"female",1,"Chemistry",2.88201312923338,312.511251177586
"female",1,"Chemistry",3.22689118047711,319.352751821273
"female",1,"Chemistry",3.4914147289237,370
"female",1,"Chemistry",3.19805309327785,357.147746407565
"female",1,"Chemistry",2.84326887219213,345.16292072343
"female",1,"Chemistry",2.82222630889155,357.12741565918
"female",1,"Chemistry",2.75398494855035,347.214612842023
"female",1,"Chemistry",3.47680090086069,370
"female",1,"Chemistry",3.49245413541794,370
"female",1,"Chemistry",3.5354538387619,332.431648238101
"female",1,"Chemistry",3.03857522245962,370
"female",1,"Chemistry",3.14365319923963,370
"female",1,"Chemistry",3.30102960418444,343.841095478533
"female",1,"Chemistry",2.65555912964046,327.110174011075
"female",1,"Chemistry",2.84524560268037,342.226362951773
"female",1,"Chemistry",2.7806271915324,334.64552155431
"female",1,"Chemistry",2.71346909129061,319.213872349241
"female",1,"Chemistry",3.12186541585252,370
"female",1,"Dance",3.23717219638638,302.094907186804
"female",1,"Dance",3.77625291948207,315.946508205131
"female",1,"Dance",3.03360656397417,271.442795187039
"female",1,"Dance",3.3835899180267,299.983757687071
"female",1,"Dance",3.17154633160681,305.507898531897
"female",1,"Dance",3.40078946370631,315.506333260758
"female",1,"Dance",3.74203111277893,335.134907831304
"female",1,"Dance",3.22692467565648,315.39686577654
"female",1,"Dance",2.95256196665578,264.922381534457
"female",1,"Dance",2.79513752651401,297.950276821909
"female",1,"Dance",2.7350872782059,261.145576902651
"female",1,"Dance",2.85821817521937,290.771981044467
"female",1,"Dance",3.59009994440712,349.850704889091
"female",1,"Dance",3.37947640265338,282.701459486363
"female",1,"Dance",3.11904672686942,291.892021688506
"female",1,"Dance",3.61855160347186,326.516260211114
"female",1,"Dance",2.83454946400598,303.248068750828
"female",1,"Dance",3.2208321666345,314.868116016985
"female",1,"Dance",3.09941679234616,317.061149218433
"female",1,"Dance",3.44312559110113,330.07529338827
"female",1,"Dance",3.69882181817666,315.542451151911
"female",1,"Dance",2.86976733240299,301.249015276126
"female",1,"Dance",3.46505297524855,320.115505904683
"female",1,"Dance",3.31127675464377,311.864590955214
"female",1,"Dance",3.64779466283508,343.394884353363
"female",1,"Dance",3.62091688364744,327.431235051853
"female",1,"Dance",3.66950621483848,308.73068804174
"female",1,"Dance",3.26661882451735,306.164726164976
"female",1,"Dance",3.56222260119393,302.247040991062
"female",1,"Dance",3.73106947150081,327.378114245635
"female",1,"Dance",3.60012519527227,347.21563476258
"female",1,"Dance",3.32051270455122,324.31354900716
"female",1,"Dance",3.68650317755528,323.623038401221
"female",1,"Dance",3.22813161774538,321.763422809529
"female",1,"Dance",3.25342149902135,303.710382313329
"female",1,"Dance",3.36300099543296,333.682314292511
"female",1,"Dance",3.36904207579792,306.440270828245
"female",1,"Dance",3.13071585791186,269.314181496487
"female",1,"Dance",3.29679953414015,275.78462314753
"female",1,"Dance",3.79366440442391,338.280058322427
"female",1,"Dance",2.82114844145253,297.845155495284
"female",1,"Dance",3.68918696711771,357.683882137067
"female",1,"Dance",3.69819043898024,322.777867070665
"female",1,"Dance",3.48356572962366,328.236740306521
"female",1,"Dance",2.79726665699854,322.852043507803
"female",1,"Dance",3.23108137976378,310.888546985564
"female",1,"Dance",3.37602833621204,315.451768087033
"female",1,"Dance",3.73610469535924,348.770478124187
"female",1,"Dance",3.1544515106827,274.251765762837
"female",1,"Dance",3.06858999608085,293.749224413538
"female",1,"Dance",3.22631616401486,320.467301544944
"female",1,"Dance",3.40163571326993,306.31328367795
"female",1,"Dance",3.66686736270785,324.934172047051
"female",1,"Dance",2.95277875442989,299.405376228033
"female",1,"Dance",3.13059595720842,333.289674505428
"female",1,"Dance",3.62271560640074,354.370452256703
"female",1,"Dance",3.12363211587071,295.053145428717
"female",1,"Dance",3.13351042568684,293.402867125606
"female",1,"Dance",3.59734890139662,296.484598278854
"female",1,"Dance",3.55972025045194,339.257424766538
"female",1,"Dance",3.69977823868394,331.529817023281
"female",1,"Dance",3.35962320398539,321.744861511124
"female",1,"Dance",3.2838442445267,334.376893121454
"female",1,"Dance",3.69892812408507,286.358294903733
"female",1,"Dance",3.74052034569904,318.678352880236
"female",1,"Dance",2.83714475734159,273.524856000244
"female",1,"Dance",3.00006806650199,307.749760536695
"female",1,"Dance",3.44867195286788,332.153673244182
"female",1,"Dance",3.10537084052339,299.255523552773
"female",1,"Dance",3.23137342301197,299.561923537953
"female",1,"Dance",3.68017430552281,351.860421358871
"female",1,"Dance",3.56562331742607,335.680325083465
"female",1,"Dance",2.78475422924384,272.037741314077
"female",1,"Dance",3.74990633991547,338.725395103238
"female",1,"Dance",3.79414915693924,346.980137096617
"female",1,"Dance",3.02247147783637,316.586473526457
"female",1,"Dance",2.84390560877509,293.688066183253
"female",1,"Dance",2.92828046241775,308.898516778945
"female",1,"Dance",3.76006586370058,327.873154946303
"female",1,"Dance",3.34467771383934,345.660605672821
"female",1,"Dance",3.68074491778389,316.353415562594
"female",1,"Dance",3.11622816603631,313.881663003415
"female",1,"Dance",3.16437859153375,313.83521617141
"female",1,"Dance",3.45037660463713,300.353788971383
"female",1,"Dance",3.19195957039483,306.12589462794
"female",1,"Dance",3.75996431973763,340.144539321443
"female",1,"Dance",3.22357296920381,307.710957848115
"female",1,"Dance",2.95155608621426,297.501476290172
"female",1,"Dance",3.20931641715579,299.925135233587
"female",1,"Dance",3.54678577366285,327.795299561174
"female",1,"Dance",3.21152669573203,305.805038496341
"female",1,"Dance",3.65796409994364,317.473900576685
"female",1,"Dance",3.21028697984293,338.967990922682
"female",1,"Dance",3.09584535239264,290.618123095888
"female",1,"Dance",2.94394837236032,297.983621000761
"female",1,"Dance",3.2920624803286,327.177314339842
"female",1,"Dance",3.09766067154706,307.451040236568
"female",1,"Dance",3.29038340747356,350.073849871936
"female",1,"Dance",2.92096508457325,284.572993445296
"female",1,"Dance",3.28907956266776,285.53006619291
"female",1,"Dance",3.54683840982616,312.10068658391
"female",1,"Dance",3.65638937549666,306.243926043961
"female",1,"Dance",3.65920772026293,318.932508441243
"female",1,"Dance",3.63148084352724,338.41088662731
"female",1,"Dance",2.9229505081661,296.646741375266
"female",1,"Dance",3.2393732549157,303.354612012604
"female",1,"Dance",3.67956920298748,315.228546954684
"female",1,"Dance",2.74979236423969,279.497431979286
"female",1,"Dance",2.98191974014044,287.576813064105
"female",1,"Dance",3.59233554424718,308.291407658906
"female",1,"Dance",3.34595333701,317.274471175881
"female",1,"Dance",2.84308429933153,284.43429211767
"female",1,"Dance",3.76247958173044,333.824202630858
"female",1,"Dance",3.34725130000152,292.892431389368
"female",1,"Dance",3.48142874161713,320.644468461534
"female",1,"Dance",3.27672737590037,278.264073022472
"female",1,"Dance",3.38898258134723,362.966901134682
"female",1,"Dance",3.50896379682235,340.344188796691
"female",1,"Dance",2.85812847339548,291.356696863997
"female",1,"Dance",2.85528827221133,260
"female",1,"Dance",3.51783893173561,304.881738567047
"female",1,"Dance",2.88443783698604,283.14749718166
"female",1,"Dance",3.01212807949632,323.723769738118
"female",1,"Dance",3.39953776560724,339.240514247858
"female",1,"Dance",3.17454058127478,303.380198786625
"female",1,"Dance",3.65474515967071,314.250228017769
"female",1,"Dance",3.27625096356496,297.410069858256
"female",1,"Dance",3.45441447552294,305.578659176738
"female",1,"Dance",3.80346482992172,349.722254720322
"female",1,"Dance",3.76132771857083,325.135779239332
"female",1,"Dance",3.6668873409275,351.098382869982
"female",1,"Economics",3.39564077029936,370
"female",1,"Economics",3.29577984260395,364.858602469622
"female",1,"Economics",3.17454382223077,319.609198349557
"female",1,"Economics",3.51022024902049,370
"female",1,"Economics",2.79886886239983,344.251087927033
"female",1,"Economics",3.6642029985087,370
"female",1,"Economics",3.05961806944106,370
"female",1,"Economics",3.01048252487089,356.563944001572
"female",1,"Economics",2.9748111145338,326.239153939009
"female",1,"Economics",3.34527276330628,370
"female",1,"Economics",3.52155320523307,370
"female",1,"Economics",3.65677688664291,354.285000285813
"female",1,"Economics",2.87791771776974,342.801741600593
"female",1,"Economics",2.83543482108507,315.957267980019
"female",1,"Economics",3.23053844538517,370
"female",1,"Economics",2.73349545793608,351.653451047136
"female",1,"Economics",3.49393344118726,370
"female",1,"Economics",3.40333847084548,370
"female",1,"Economics",2.81099446511362,318.79591979189
"female",1,"Economics",3.65206504045054,370
"female",1,"Economics",3.33823497882113,357.572241948452
"female",1,"Economics",3.27290625905152,354.704944354489
"female",1,"Economics",3.09630996854976,347.640181873431
"female",1,"Economics",3.42014591824263,360.290749630195
"female",1,"Economics",2.76956567901652,351.846632306174
"female",1,"Economics",2.94191100436728,336.26632375689
"female",1,"Economics",3.14069854076952,358.14358092284
"female",1,"Economics",2.86109480669256,349.205403788705
"female",1,"Economics",3.42423063835595,361.610679373193
"female",1,"Economics",3.08256171094254,358.501098923571
"female",1,"Economics",3.20434860631358,334.470642823252
"female",1,"Economics",2.78702535757329,315.22924413872
"female",1,"Economics",3.02916758335195,357.34992247699
"female",1,"Economics",3.5567124141613,370
"female",1,"Economics",2.76664918663446,353.340523965059
"female",1,"Economics",3.03502484590281,346.514073337057
"female",1,"Economics",2.7618580278242,343.394758973856
"female",1,"Economics",3.54772288540844,346.41681159995
"female",1,"Economics",2.87255019757431,370
"female",1,"Economics",2.73757991255261,331.496892611726
"female",1,"Economics",2.84482559517492,370
"female",1,"Economics",3.59603788673412,346.497294074213
"female",1,"Economics",2.77710299012251,332.77198184538
"female",1,"Economics",3.30597523390315,350.846506668512
"female",1,"Economics",3.27160853464156,360.8045043245
"female",1,"Economics",3.51178382716607,370
"female",1,"Economics",3.05993875563145,370
"female",1,"Economics",3.20889415610582,362.822585101218
"female",1,"Economics",3.52888569533825,370
"female",1,"Economics",2.75852796863765,347.410906696736
"female",1,"Economics",2.93664690151345,353.264036831679
"female",1,"Economics",3.36728711195756,370
"female",1,"Economics",3.64134486976545,341.152530558418
"female",1,"Economics",3.56681357037742,356.769907752366
"female",1,"Economics",3.28919441835023,352.225867246227
"female",1,"Economics",2.76544300178066,324.217927402247
"female",1,"Economics",2.88946542034391,352.595996621068
"female",1,"Economics",3.7530305075692,370
"female",1,"Economics",3.26534459129907,361.29110712555
"female",1,"Economics",2.92222801682074,370
"female",1,"Economics",2.81074604762252,328.870492347483
"female",1,"Economics",3.1693482529372,360.632621083491
"female",1,"Economics",3.33264713427052,336.672820346771
"female",1,"Economics",3.57125059040263,370
"female",1,"Economics",2.96808833333198,338.91479614392
"female",1,"Economics",3.0999893930275,320.633650244944
"female",1,"Economics",3.58651198456064,370
"female",1,"Economics",3.50249997447245,370
"female",1,"Economics",2.95479569612071,345.685106766476
"female",1,"Economics",3.03140688715503,343.019944731294
"female",1,"Economics",3.59602602254599,361.214146764995
"female",1,"Economics",3.03924285694957,360.889535649136
"female",1,"Economics",2.84424416781403,342.537444338822
"female",1,"Economics",2.74531730359886,362.592680141272
"female",1,"Economics",2.80018974642735,361.195980166645
"female",1,"Economics",2.74535884631332,355.213225137778
"female",1,"Economics",2.79539824558888,365.33513806725
"female",1,"Economics",3.63085747440346,352.768486607052
"female",1,"Economics",2.86978089520708,317.334787449538
"female",1,"Economics",3.02473308648914,349.132358062895
"female",1,"Economics",3.08648550102953,322.970713843984
"female",1,"Economics",3.4287778821541,370
"female",1,"Economics",2.72987128456589,336.368709117111
"female",1,"Economics",3.61788919849787,346.309810942357
"female",1,"Economics",3.16532464465126,352.839851832161
"female",1,"Economics",2.86042272490449,319.887834568256
"female",1,"Economics",3.21595739894547,340.172504967236
"female",1,"Economics",3.08359216877725,345.993811155377
"female",1,"Economics",2.87230269433931,355.589705760065
"female",1,"Economics",3.17502001121175,327.593844295209
"female",1,"Economics",3.18847826987039,337.357620586605
"female",1,"Economics",3.41196287991479,358.199579350872
"female",1,"Economics",3.45408198824152,363.608365664342
"female",1,"Economics",3.18580951865297,370
"female",1,"Finance",3.65279542454518,339.389155270109
"female",1,"Finance",3.366932613682,311.80312611987
"female",1,"Finance",3.2195542876143,320.760053697479
"female",1,"Finance",2.84514184636064,290.23309742899
"female",1,"Finance",2.87417621286586,278.402505554946
"female",1,"Finance",3.19906684001908,293.217718384462
"female",1,"Finance",2.73989314008504,298.875998974746
"female",1,"Finance",2.83014533761889,301.028134963071
"female",1,"Finance",3.26117429318838,286.729276579824
"female",1,"Finance",3.15580036714673,274.033780664055
"female",1,"Finance",2.9242712284904,273.151447987882
"female",1,"Finance",3.61561504090205,354.070501581794
"female",1,"Finance",2.67848056862131,287.863900240213
"female",1,"Finance",3.32909840121865,300.983737622494
"female",1,"Finance",2.70172104882076,271.592447649773
"female",1,"Finance",2.63938031792641,261.996812534768
"female",1,"Finance",3.6540857068263,309.083604209099
"female",1,"Finance",2.96004957235418,289.503257593513
"female",1,"Finance",3.55629414655268,324.309171864463
"female",1,"Finance",3.07943925429136,296.892737218512
"female",1,"Finance",3.36567946234718,335.012892952013
"female",1,"Finance",3.12193389027379,300.942077152005
"female",1,"Finance",3.25821506935172,319.158768884118
"female",1,"Finance",3.10199661627412,328.661207298018
